Date:  10:33; onsdag; februar 07; 2024
Model name: Exercise2
Study name: Static 1(-Default-)
Plot type: Static nodal stress Stress1
Result Type: von Mises 


Node  ,Value (N/mm^2 (MPa))  ,X (mm)  ,Y (mm)  ,Z (mm)
4910  ,1.7       ,3.9247  ,47.264  ,0
4911  ,1.9       ,4.0531  ,47.181  ,0
4912  ,1.9       ,4.1061  ,47.144  ,0
4913  ,1.8       ,4.0727  ,47.208  ,0
4914  ,1.6       ,3.7345  ,47.442  ,0
4915  ,1.6       ,3.8502  ,47.36  ,0
4916  ,1.6       ,3.792  ,47.501  ,0
4917  ,1.7       ,3.9452  ,47.341  ,0
4918  ,1.8       ,4.093  ,47.235  ,0
4919  ,1.8       ,4.146  ,47.198  ,0
4920  ,1.6       ,3.5918  ,47.608  ,0
4921  ,1.5       ,3.6493  ,47.667  ,0
4922  ,1.7       ,4.0635  ,47.303  ,0
4923  ,1.6       ,3.989  ,47.399  ,0
4924  ,1.7       ,4.1368  ,47.293  ,0
4925  ,1.8       ,4.1875  ,47.25  ,0
4926  ,1.6       ,4.1579  ,47.319  ,0
4927  ,1.5       ,2.7395  ,48.728  ,0
4928  ,1.5       ,2.8152  ,48.366  ,0
4929  ,1.5       ,2.9344  ,48.139  ,0
4930  ,1.5       ,3.398  ,47.924  ,0
4931  ,1.5       ,3.0917  ,48.307  ,0
4932  ,1.5       ,3.9382  ,47.503  ,0
4933  ,1.5       ,4.0565  ,47.465  ,0
4934  ,1.6       ,4.1798  ,47.344  ,0
4935  ,1.7       ,4.2304  ,47.302  ,0
4936  ,1.5       ,4.1587  ,47.416  ,0
4937  ,1.5       ,4.1079  ,47.519  ,0
4938  ,1.5       ,4.2312  ,47.399  ,0
4939  ,1.6       ,4.275  ,47.352  ,0
4940  ,1.5       ,4.2539  ,47.424  ,0
4941  ,1.5       ,3.5845  ,47.932  ,0
4942  ,1.5       ,3.3973  ,48.088  ,0
4943  ,1.5       ,3.7307  ,47.811  ,0
4944  ,1.4       ,3.9409  ,47.711  ,0
4945  ,1.4       ,3.7299  ,47.975  ,0
4946  ,1.4       ,4.0713  ,47.627  ,0
4947  ,1.4       ,4.1735  ,47.578  ,0
4948  ,1.4       ,4.0065  ,47.77  ,0
4949  ,1.4       ,4.2774  ,47.448  ,0
4950  ,1.5       ,4.3212  ,47.401  ,0
4951  ,1.5       ,2.8174  ,48.909  ,0
4952  ,1.4       ,3.0458  ,49.191  ,0
4953  ,1.5       ,3.0505  ,48.716  ,0
4954  ,1.5       ,3.1824  ,48.496  ,0
4955  ,1.5       ,3.3015  ,48.268  ,0
4956  ,1.5       ,3.488  ,48.276  ,0
4957  ,1.5       ,3.2604  ,48.677  ,0
4958  ,1.4       ,4.2628  ,47.517  ,0
4959  ,1.3       ,4.2263  ,47.625  ,0
4960  ,1.4       ,4.3301  ,47.495  ,0
4961  ,1.4       ,4.369  ,47.449  ,0
4962  ,1.3       ,4.3545  ,47.519  ,0
4963  ,1.4       ,4.0014  ,47.907  ,0
4964  ,1.3       ,4.1318  ,47.823  ,0
4965  ,1.3       ,4.2022  ,47.713  ,0
4966  ,1.3       ,4.2915  ,47.652  ,0
4967  ,1.3       ,4.197  ,47.85  ,0
4968  ,1.3       ,4.3795  ,47.541  ,0
4969  ,1.3       ,4.4184  ,47.496  ,0
4970  ,1.4       ,3.7103  ,48.181  ,0
4971  ,1.4       ,3.8564  ,48.059  ,0
4972  ,1.4       ,3.6145  ,48.361  ,0
4973  ,1.3       ,3.9817  ,48.113  ,0
4974  ,1.2       ,4.3674  ,47.61  ,0
4975  ,1.2       ,4.3432  ,47.698  ,0
4976  ,1.2       ,4.4312  ,47.587  ,0
4977  ,1.2       ,4.4689  ,47.54  ,0
4978  ,1.2       ,4.4568  ,47.609  ,0
4979  ,1.4       ,3.143  ,49.301  ,0
4980  ,1.4       ,3.2257  ,49.007  ,0
4981  ,1.4       ,3.3717  ,48.842  ,0
4982  ,1.4       ,3.5036  ,48.621  ,0
4983  ,1.4       ,3.7258  ,48.526  ,0
4984  ,1.4       ,3.4689  ,48.951  ,0
4985  ,1.2       ,4.2406  ,47.913  ,0
4986  ,1.2       ,4.3109  ,47.803  ,0
4987  ,1.2       ,4.3868  ,47.761  ,0
4988  ,1.1       ,4.4828  ,47.63  ,0
4989  ,1.1       ,4.5204  ,47.583  ,0
4990  ,1.1       ,4.4748  ,47.702  ,0
4991  ,1.1       ,4.4425  ,47.806  ,0
4992  ,1.0       ,4.5385  ,47.676  ,0
4993  ,1.0       ,4.5729  ,47.625  ,0
4994  ,1.0       ,4.565  ,47.696  ,0
4995  ,1.3       ,3.9566  ,48.402  ,0
4996  ,1.3       ,3.8456  ,48.662  ,0
4997  ,1.2       ,4.2145  ,48.059  ,0
4998  ,1.2       ,4.3284  ,48.011  ,0
4999  ,1.2       ,4.1893  ,48.348  ,0
5000  ,1.1       ,4.4271  ,47.914  ,0
5001  ,1.0       ,4.5151  ,47.855  ,0
5002  ,1.1       ,4.401  ,48.06  ,0
5003  ,1.0       ,4.592  ,47.716  ,0
5004  ,0.9       ,4.6265  ,47.665  ,0
5005  ,1.4       ,3.2545  ,49.391  ,0
5006  ,1.3       ,3.4724  ,49.612  ,0
5007  ,1.4       ,3.4344  ,49.207  ,0
5008  ,1.4       ,3.5804  ,49.041  ,0
5009  ,1.3       ,3.7614  ,48.891  ,0
5010  ,1.3       ,3.9921  ,48.767  ,0
5011  ,1.3       ,3.7269  ,49.146  ,0
5012  ,0.9       ,4.5913  ,47.787  ,0
5013  ,0.9       ,4.5759  ,47.894  ,0
5014  ,0.9       ,4.6528  ,47.755  ,0
5015  ,0.9       ,4.6811  ,47.703  ,0
5016  ,0.8       ,4.6804  ,47.774  ,0
5017  ,1.1       ,4.4132  ,48.171  ,0
5018  ,1.0       ,4.5119  ,48.073  ,0
5019  ,1.0       ,4.5723  ,47.994  ,0
5020  ,0.9       ,4.6486  ,47.926  ,0
5021  ,0.9       ,4.5845  ,48.104  ,0
5022  ,0.8       ,4.7084  ,47.792  ,0
5023  ,0.8       ,4.7367  ,47.74  ,0
5024  ,0.8       ,4.7156  ,47.862  ,0
5025  ,0.8       ,4.712  ,47.962  ,0
5026  ,0.7       ,4.7719  ,47.828  ,0
5027  ,0.7       ,4.7933  ,47.775  ,0
5028  ,0.7       ,4.8004  ,47.845  ,0
5029  ,1.2       ,3.6585  ,49.699  ,0
5030  ,1.2       ,3.9211  ,49.751  ,0
5031  ,1.3       ,3.732  ,49.383  ,0
5032  ,1.2       ,3.9129  ,49.233  ,0
5033  ,1.2       ,4.1767  ,48.764  ,0
5034  ,1.2       ,4.0924  ,48.993  ,0
5035  ,1.2       ,4.0975  ,49.23  ,0
5036  ,0.7       ,4.8295  ,47.862  ,0
5037  ,0.6       ,4.8509  ,47.809  ,0
5038  ,1.0       ,4.587  ,48.263  ,0
5039  ,0.8       ,4.7234  ,48.075  ,0
5040  ,0.8       ,4.7904  ,48.012  ,0
5041  ,0.8       ,4.7258  ,48.234  ,0
5042  ,0.7       ,4.8467  ,47.918  ,0
5043  ,0.6       ,4.8971  ,47.881  ,0
5044  ,0.7       ,4.8581  ,48.031  ,0
5045  ,0.6       ,4.9095  ,47.841  ,0
5046  ,0.6       ,4.9267  ,47.897  ,0
5047  ,0.5       ,4.9568  ,47.911  ,0
5048  ,0.5       ,4.9692  ,47.871  ,0
5049  ,1.1       ,4.1123  ,49.806  ,0
5050  ,1.0       ,4.3548  ,49.831  ,0
5051  ,1.1       ,4.1092  ,49.525  ,0
5052  ,1.1       ,4.2887  ,49.286  ,0
5053  ,1.0       ,4.4535  ,49.118  ,0
5054  ,1.0       ,4.4652  ,49.413  ,0
5055  ,0.7       ,4.8798  ,48.151  ,0
5056  ,0.5       ,4.9874  ,47.925  ,0
5057  ,0.5       ,5.0299  ,47.9  ,0
5058  ,0.6       ,5.0187  ,48.116  ,0
5059  ,0.5       ,5.0701  ,47.984  ,0
5060  ,0.4       ,5.0918  ,47.926  ,0
5061  ,0.4       ,5.1013  ,47.996  ,0
5062  ,0.6       ,5.015  ,48.215  ,0
5063  ,0.5       ,5.076  ,48.153  ,0
5064  ,0.4       ,5.1319  ,48.006  ,0
5065  ,0.4       ,5.1535  ,47.948  ,0
5066  ,1.0       ,4.4811  ,49.865  ,0
5067  ,1.0       ,4.4267  ,49.615  ,0
5068  ,1.0       ,4.5915  ,49.448  ,0
5069  ,0.9       ,4.7534  ,49.258  ,0
5070  ,0.6       ,5.0775  ,48.366  ,0
5071  ,0.4       ,5.1431  ,48.074  ,0
5072  ,0.5       ,5.1394  ,48.173  ,0
5073  ,0.4       ,5.1953  ,48.026  ,0
5074  ,0.3       ,5.2136  ,47.968  ,0
5075  ,0.4       ,5.2248  ,48.036  ,0
5076  ,0.3       ,5.2543  ,48.046  ,0
5077  ,0.3       ,5.2726  ,47.987  ,0
5078  ,0.4       ,5.2721  ,48.111  ,0
5079  ,0.3       ,5.3199  ,48.063  ,0
5080  ,0.3       ,5.3316  ,48.006  ,0
5081  ,0.3       ,5.3494  ,48.072  ,0
5082  ,0.9       ,4.618  ,49.886  ,0
5083  ,0.9       ,4.8367  ,50.052  ,0
5084  ,0.9       ,4.7284  ,49.468  ,0
5085  ,0.9       ,4.6899  ,49.67  ,0
5086  ,0.8       ,4.8517  ,49.48  ,0
5087  ,0.8       ,4.9925  ,49.293  ,0
5088  ,0.8       ,4.9675  ,49.503  ,0
5089  ,0.3       ,5.3792  ,48.079  ,0
5090  ,0.2       ,5.3909  ,48.022  ,0
5091  ,0.7       ,5.1819  ,49.142  ,0
5092  ,0.2       ,5.4505  ,48.038  ,0
5093  ,0.4       ,5.4185  ,48.514  ,0
5094  ,0.2       ,5.4949  ,48.094  ,0
5095  ,0.2       ,5.5104  ,48.051  ,0
5096  ,0.2       ,5.5249  ,48.101  ,0
5097  ,0.8       ,5.045  ,50.135  ,0
5098  ,0.7       ,5.3717  ,50.203  ,0
5099  ,0.8       ,5.0351  ,49.773  ,0
5100  ,0.7       ,5.1758  ,49.586  ,0
5101  ,0.6       ,5.2809  ,49.306  ,0
5102  ,0.6       ,5.3546  ,49.132  ,0
5103  ,0.6       ,5.3485  ,49.576  ,0
5104  ,0.2       ,5.5551  ,48.106  ,0
5105  ,0.2       ,5.5706  ,48.063  ,0
5106  ,0.3       ,5.5285  ,48.465  ,0
5107  ,0.2       ,5.6311  ,48.074  ,0
5108  ,0.3       ,5.6501  ,48.317  ,0
5109  ,0.6       ,5.5602  ,50.207  ,0
5110  ,0.6       ,5.4319  ,49.861  ,0
5111  ,0.6       ,5.537  ,49.581  ,0
5112  ,0.5       ,5.5601  ,49.33  ,0
5113  ,0.5       ,5.6435  ,49.614  ,0
5114  ,0.2       ,5.7224  ,48.086  ,0
5115  ,0.2       ,5.7435  ,48.169  ,0
5116  ,0.5       ,5.6222  ,49.111  ,0
5117  ,0.4       ,5.7287  ,49.145  ,0
5118  ,0.3       ,5.8389  ,48.77  ,0
5119  ,0.2       ,5.8913  ,48.498  ,0
5120  ,0.2       ,5.899  ,48.301  ,0
5121  ,0.7       ,4.8806  ,48.084  ,0
5122  ,0.6       ,4.9369  ,47.99  ,0
5123  ,0.6       ,4.9586  ,48.111  ,0
5124  ,0.5       ,5.01  ,47.979  ,0
5125  ,0.5       ,5.0196  ,48.049  ,0
5126  ,1.3       ,4.1127  ,48.083  ,0
5127  ,1.3       ,3.9678  ,48.236  ,0
5128  ,1.3       ,4.0876  ,48.372  ,0
5129  ,1.2       ,4.2005  ,48.182  ,0
5130  ,1.0       ,4.5863  ,48.175  ,0
5131  ,0.9       ,4.6467  ,48.096  ,0
5132  ,0.9       ,4.6491  ,48.255  ,0
5133  ,0.8       ,4.7251  ,48.146  ,0
5134  ,0.3       ,5.3853  ,48.132  ,0
5135  ,0.3       ,5.4268  ,48.083  ,0
5136  ,0.2       ,5.4567  ,48.09  ,0
5137  ,0.3       ,5.4712  ,48.14  ,0
5138  ,0.2       ,5.6345  ,48.103  ,0
5139  ,0.2       ,5.6649  ,48.108  ,0
5140  ,0.2       ,5.6859  ,48.191  ,0
5141  ,0.2       ,5.7259  ,48.116  ,0
5142  ,0.2       ,5.8282  ,48.11  ,0
5143  ,0.2       ,5.8876  ,48.173  ,0
5144  ,0.5       ,5.1508  ,48.279  ,0
5145  ,0.5       ,5.156  ,48.393  ,0
5146  ,0.4       ,5.2179  ,48.2  ,0
5147  ,0.4       ,5.2835  ,48.217  ,0
5148  ,0.3       ,5.5468  ,48.18  ,0
5149  ,0.2       ,5.5925  ,48.143  ,0
5150  ,0.3       ,5.5904  ,48.303  ,0
5151  ,0.2       ,5.6438  ,48.231  ,0
5152  ,0.2       ,5.6263  ,48.177  ,0
5153  ,0.2       ,5.762  ,48.244  ,0
5154  ,0.2       ,5.802  ,48.168  ,0
5155  ,0.2       ,5.8581  ,48.313  ,0
5156  ,0.2       ,5.8613  ,48.231  ,0
5157  ,0.2       ,5.8467  ,48.185  ,0
5158  ,1.2       ,4.2449  ,48.505  ,0
5159  ,1.1       ,4.3578  ,48.315  ,0
5160  ,1.0       ,4.4687  ,48.328  ,0
5161  ,1.1       ,4.3452  ,48.731  ,0
5162  ,1.0       ,4.5316  ,48.407  ,0
5163  ,0.8       ,4.7654  ,48.378  ,0
5164  ,0.8       ,4.8414  ,48.27  ,0
5165  ,0.7       ,4.9194  ,48.296  ,0
5166  ,0.7       ,4.9767  ,48.333  ,0
5167  ,0.7       ,4.9818  ,48.447  ,0
5168  ,0.3       ,5.3775  ,48.228  ,0
5169  ,0.4       ,5.3969  ,48.408  ,0
5170  ,0.4       ,5.4388  ,48.434  ,0
5171  ,0.3       ,5.4633  ,48.236  ,0
5172  ,0.3       ,5.5069  ,48.359  ,0
5173  ,0.3       ,5.4251  ,48.232  ,0
5174  ,0.4       ,5.3232  ,48.317  ,0
5175  ,0.3       ,5.5007  ,48.272  ,0
5176  ,0.3       ,5.679  ,48.4  ,0
5177  ,0.2       ,5.7324  ,48.327  ,0
5178  ,0.3       ,5.8241  ,48.511  ,0
5179  ,0.2       ,5.8285  ,48.396  ,0
5180  ,0.2       ,5.7908  ,48.326  ,0
5181  ,1.0       ,4.4554  ,48.848  ,0
5182  ,0.9       ,4.6418  ,48.524  ,0
5183  ,0.9       ,4.6319  ,48.976  ,0
5184  ,1.0       ,4.5236  ,48.589  ,0
5185  ,0.8       ,4.7574  ,48.56  ,0
5186  ,0.6       ,5.1776  ,48.536  ,0
5187  ,0.5       ,5.3246  ,48.541  ,0
5188  ,0.6       ,5.2641  ,48.78  ,0
5189  ,0.5       ,5.3665  ,48.566  ,0
5190  ,0.5       ,5.251  ,48.449  ,0
5191  ,0.4       ,5.3449  ,48.461  ,0
5192  ,0.4       ,5.5602  ,48.576  ,0
5193  ,0.3       ,5.6284  ,48.501  ,0
5194  ,0.3       ,5.7255  ,48.77  ,0
5195  ,0.3       ,5.7735  ,48.613  ,0
5196  ,0.3       ,5.7107  ,48.511  ,0
5197  ,0.9       ,4.7966  ,49.052  ,0
5198  ,0.8       ,4.9199  ,49.064  ,0
5199  ,0.7       ,5.0229  ,48.669  ,0
5200  ,0.7       ,5.0357  ,49.087  ,0
5201  ,0.7       ,5.1094  ,48.912  ,0
5202  ,0.8       ,4.9221  ,48.636  ,0
5203  ,0.9       ,4.7985  ,48.782  ,0
5204  ,0.6       ,5.1179  ,48.725  ,0
5205  ,0.5       ,5.3658  ,48.893  ,0
5206  ,0.4       ,5.4682  ,48.679  ,0
5207  ,0.5       ,5.4648  ,49.057  ,0
5208  ,0.4       ,5.6334  ,48.872  ,0
5209  ,0.5       ,5.3743  ,48.706  ,0
5210  ,0.4       ,5.5681  ,48.715  ,0
5211  ,1.0       ,0.125  ,45.919  ,0
5212  ,1.0       ,0.15625  ,46.066  ,0
5213  ,1.0       ,0.125  ,45.858  ,0
5214  ,1.0       ,0.15625  ,45.919  ,0
5215  ,1.0       ,0.1875  ,45.919  ,0
5216  ,1.0       ,0.1875  ,45.858  ,0
5217  ,1.1       ,0.21875  ,46.272  ,0
5218  ,1.1       ,0.25  ,46.56  ,0
5219  ,1.0       ,0.22846  ,46.143  ,0
5220  ,1.1       ,0.29096  ,46.263  ,0
5221  ,1.0       ,0.21003  ,46.063  ,0
5222  ,1.0       ,0.21003  ,45.977  ,0
5223  ,1.0       ,0.24127  ,45.916  ,0
5224  ,1.0       ,0.28224  ,46.054  ,0
5225  ,1.0       ,0.25  ,45.858  ,0
5226  ,1.0       ,0.27253  ,45.916  ,0
5227  ,1.3       ,0.42188  ,47.868  ,0
5228  ,1.0       ,0.30378  ,45.916  ,0
5229  ,1.0       ,0.3125  ,45.858  ,0
5230  ,1.1       ,0.34928  ,46.281  ,0
5231  ,1.0       ,0.35899  ,46.152  ,0
5232  ,1.0       ,0.34435  ,46.055  ,0
5233  ,1.0       ,0.32591  ,45.975  ,0
5234  ,1.0       ,0.36588  ,45.917  ,0
5235  ,1.0       ,0.40267  ,46.073  ,0
5236  ,1.0       ,0.375  ,45.858  ,0
5237  ,1.0       ,0.39714  ,45.917  ,0
5238  ,1.1       ,0.31667  ,46.731  ,0
5239  ,1.1       ,0.34792  ,46.562  ,0
5240  ,1.1       ,0.37364  ,46.381  ,0
5241  ,1.1       ,0.44167  ,46.27  ,0
5242  ,1.1       ,0.44031  ,46.552  ,0
5243  ,1.0       ,0.42839  ,45.917  ,0
5244  ,1.0       ,0.4375  ,45.858  ,0
5245  ,1.1       ,0.48847  ,46.17  ,0
5246  ,1.1       ,0.51283  ,46.27  ,0
5247  ,1.0       ,0.46564  ,46.075  ,0
5248  ,1.0       ,0.451  ,45.978  ,0
5249  ,1.0       ,0.49136  ,45.919  ,0
5250  ,1.0       ,0.5368  ,46.075  ,0
5251  ,1.0       ,0.5  ,45.858  ,0
5252  ,1.0       ,0.52261  ,45.919  ,0
5253  ,1.3       ,0.43675  ,47.458  ,0
5254  ,1.2       ,0.47218  ,46.973  ,0
5255  ,1.0       ,0.55386  ,45.919  ,0
5256  ,1.0       ,0.5625  ,45.858  ,0
5257  ,1.1       ,0.53166  ,46.561  ,0
5258  ,1.1       ,0.55737  ,46.38  ,0
5259  ,1.1       ,0.60418  ,46.279  ,0
5260  ,1.1       ,0.61941  ,46.153  ,0
5261  ,1.1       ,0.66395  ,46.262  ,0
5262  ,1.1       ,0.59983  ,46.073  ,0
5263  ,1.0       ,0.577  ,45.978  ,0
5264  ,1.0       ,0.61689  ,45.917  ,0
5265  ,1.1       ,0.6596  ,46.056  ,0
5266  ,1.0       ,0.625  ,45.858  ,0
5267  ,1.0       ,0.64814  ,45.917  ,0
5268  ,1.3       ,0.62455  ,47.832  ,0
5269  ,1.4       ,0.9128  ,47.831  ,0
5270  ,1.3       ,0.54642  ,47.667  ,0
5271  ,1.3       ,0.63943  ,47.422  ,0
5272  ,1.1       ,0.57677  ,46.749  ,0
5273  ,1.2       ,0.63435  ,46.99  ,0
5274  ,1.1       ,0.69383  ,46.578  ,0
5275  ,1.0       ,0.67939  ,45.917  ,0
5276  ,1.0       ,0.6875  ,45.858  ,0
5277  ,1.1       ,0.72147  ,46.278  ,0
5278  ,1.1       ,0.7367  ,46.151  ,0
5279  ,1.1       ,0.7211  ,46.056  ,0
5280  ,1.0       ,0.70152  ,45.976  ,0
5281  ,1.0       ,0.74088  ,45.917  ,0
5282  ,1.1       ,0.77862  ,46.071  ,0
5283  ,1.0       ,0.75  ,45.858  ,0
5284  ,1.1       ,0.77213  ,45.917  ,0
5285  ,1.1       ,0.76587  ,46.388  ,0
5286  ,1.1       ,0.81097  ,46.576  ,0
5287  ,1.1       ,0.83862  ,46.277  ,0
5288  ,1.1       ,0.80338  ,45.917  ,0
5289  ,1.1       ,0.8125  ,45.858  ,0
5290  ,1.2       ,0.71945  ,47.193  ,0
5291  ,1.3       ,0.82911  ,47.402  ,0
5292  ,1.2       ,0.82404  ,46.969  ,0
5293  ,1.1       ,0.85487  ,46.151  ,0
5294  ,1.1       ,0.89927  ,46.261  ,0
5295  ,1.1       ,0.84011  ,46.071  ,0
5296  ,1.1       ,0.8245  ,45.976  ,0
5297  ,1.1       ,0.86487  ,45.917  ,0
5298  ,1.1       ,0.90075  ,46.056  ,0
5299  ,1.1       ,0.875  ,45.858  ,0
5300  ,1.1       ,0.89612  ,45.917  ,0
5301  ,1.1       ,0.88689  ,46.736  ,0
5302  ,1.1       ,0.95893  ,46.546  ,0
5303  ,1.2       ,0.972  ,46.939  ,0
5304  ,1.1       ,0.92737  ,45.917  ,0
5305  ,1.1       ,0.9375  ,45.858  ,0
5306  ,1.1       ,0.96712  ,46.381  ,0
5307  ,1.1       ,1.043  ,46.541  ,0
5308  ,1.1       ,0.9523  ,46.28  ,0
5309  ,1.1       ,0.96855  ,46.155  ,0
5310  ,1.1       ,1.0364  ,46.275  ,0
5311  ,1.1       ,0.96192  ,46.057  ,0
5312  ,1.1       ,0.94715  ,45.977  ,0
5313  ,1.1       ,0.98853  ,45.918  ,0
5314  ,1.1       ,1.0149  ,46.075  ,0
5315  ,1.1       ,1  ,45.858  ,0
5316  ,1.1       ,1.0198  ,45.918  ,0
5317  ,1.4       ,1.1173  ,47.807  ,0
5318  ,1.4       ,1.3654  ,47.754  ,0
5319  ,1.3       ,0.95356  ,47.607  ,0
5320  ,1.3       ,1.0336  ,47.378  ,0
5321  ,1.1       ,1.051  ,45.918  ,0
5322  ,1.1       ,1.0625  ,45.858  ,0
5323  ,1.1       ,1.1052  ,46.28  ,0
5324  ,1.1       ,1.0904  ,46.179  ,0
5325  ,1.1       ,1.0774  ,46.078  ,0
5326  ,1.1       ,1.0708  ,45.98  ,0
5327  ,1.1       ,1.1135  ,45.92  ,0
5328  ,1.1       ,1.1462  ,46.083  ,0
5329  ,1.1       ,1.125  ,45.858  ,0
5330  ,1.1       ,1.1447  ,45.92  ,0
5331  ,1.2       ,1.083  ,47.135  ,0
5332  ,1.2       ,1.1458  ,46.901  ,0
5333  ,1.3       ,1.2074  ,47.34  ,0
5334  ,1.2       ,1.147  ,46.697  ,0
5335  ,1.2       ,1.258  ,46.893  ,0
5336  ,1.1       ,1.1143  ,46.564  ,0
5337  ,1.1       ,1.1225  ,46.4  ,0
5338  ,1.1       ,1.1765  ,46.304  ,0
5339  ,1.1       ,1.2265  ,46.556  ,0
5340  ,1.1       ,1.176  ,45.92  ,0
5341  ,1.1       ,1.1875  ,45.858  ,0
5342  ,1.1       ,1.2313  ,46.183  ,0
5343  ,1.1       ,1.2486  ,46.302  ,0
5344  ,1.1       ,1.2108  ,46.083  ,0
5345  ,1.1       ,1.1978  ,45.982  ,0
5346  ,1.1       ,1.2406  ,45.92  ,0
5347  ,1.1       ,1.2829  ,46.082  ,0
5348  ,1.1       ,1.25  ,45.858  ,0
5349  ,1.1       ,1.2718  ,45.92  ,0
5350  ,1.1       ,1.3031  ,45.92  ,0
5351  ,1.1       ,1.3125  ,45.858  ,0
5352  ,1.2       ,1.3272  ,46.546  ,0
5353  ,1.1       ,1.2945  ,46.413  ,0
5354  ,1.1       ,1.3494  ,46.292  ,0
5355  ,1.1       ,1.3654  ,46.161  ,0
5356  ,1.1       ,1.4114  ,46.272  ,0
5357  ,1.1       ,1.3465  ,46.079  ,0
5358  ,1.1       ,1.326  ,45.98  ,0
5359  ,1.1       ,1.3666  ,45.918  ,0
5360  ,1.1       ,1.4085  ,46.06  ,0
5361  ,1.1       ,1.375  ,45.858  ,0
5362  ,1.1       ,1.3979  ,45.918  ,0
5363  ,1.4       ,1.5185  ,47.708  ,0
5364  ,1.3       ,1.311  ,47.538  ,0
5365  ,1.3       ,1.3604  ,47.295  ,0
5366  ,1.2       ,1.3587  ,46.931  ,0
5367  ,1.2       ,1.3598  ,46.727  ,0
5368  ,1.2       ,1.4279  ,46.584  ,0
5369  ,1.1       ,1.4291  ,45.918  ,0
5370  ,1.1       ,1.4375  ,45.858  ,0
5371  ,1.3       ,1.419  ,47.122  ,0
5372  ,1.3       ,1.5226  ,47.32  ,0
5373  ,1.2       ,1.5208  ,46.956  ,0
5374  ,1.1       ,1.4691  ,46.294  ,0
5375  ,1.1       ,1.4852  ,46.163  ,0
5376  ,1.1       ,1.4704  ,46.06  ,0
5377  ,1.1       ,1.4514  ,45.978  ,0
5378  ,1.1       ,1.491  ,45.918  ,0
5379  ,1.1       ,1.5281  ,46.082  ,0
5380  ,1.1       ,1.5  ,45.858  ,0
5381  ,1.1       ,1.5223  ,45.918  ,0
5382  ,1.2       ,1.4973  ,46.424  ,0
5383  ,1.2       ,1.5299  ,46.605  ,0
5384  ,1.2       ,1.5712  ,46.315  ,0
5385  ,1.1       ,1.5535  ,45.918  ,0
5386  ,1.1       ,1.5625  ,45.858  ,0
5387  ,1.2       ,1.6178  ,46.183  ,0
5388  ,1.2       ,1.646  ,46.314  ,0
5389  ,1.1       ,1.5914  ,46.083  ,0
5390  ,1.1       ,1.5765  ,45.98  ,0
5391  ,1.1       ,1.6167  ,45.92  ,0
5392  ,1.2       ,1.6662  ,46.082  ,0
5393  ,1.1       ,1.625  ,45.858  ,0
5394  ,1.1       ,1.648  ,45.92  ,0
5395  ,1.2       ,1.5817  ,46.768  ,0
5396  ,1.3       ,1.642  ,46.959  ,0
5397  ,1.2       ,1.6511  ,46.608  ,0
5398  ,1.2       ,1.6792  ,45.92  ,0
5399  ,1.2       ,1.6875  ,45.858  ,0
5400  ,1.2       ,1.7066  ,46.424  ,0
5401  ,1.2       ,1.7533  ,46.292  ,0
5402  ,1.2       ,1.7584  ,46.587  ,0
5403  ,1.2       ,1.7527  ,46.16  ,0
5404  ,1.2       ,1.8134  ,46.27  ,0
5405  ,1.2       ,1.7294  ,46.079  ,0
5406  ,1.2       ,1.703  ,45.979  ,0
5407  ,1.2       ,1.7425  ,45.917  ,0
5408  ,1.2       ,1.7895  ,46.057  ,0
5409  ,1.2       ,1.75  ,45.858  ,0
5410  ,1.2       ,1.7737  ,45.917  ,0
5411  ,1.4       ,1.6929  ,47.72  ,0
5412  ,1.4       ,1.8998  ,47.708  ,0
5413  ,1.4       ,1.6385  ,47.504  ,0
5414  ,1.3       ,1.6971  ,47.331  ,0
5415  ,1.3       ,1.7034  ,47.121  ,0
5416  ,1.3       ,1.7642  ,46.934  ,0
5417  ,1.3       ,1.8193  ,47.306  ,0
5418  ,1.2       ,1.805  ,45.917  ,0
5419  ,1.2       ,1.8125  ,45.858  ,0
5420  ,1.2       ,1.8724  ,46.285  ,0
5421  ,1.2       ,1.8718  ,46.153  ,0
5422  ,1.2       ,1.8511  ,46.057  ,0
5423  ,1.2       ,1.8278  ,45.976  ,0
5424  ,1.2       ,1.8666  ,45.917  ,0
5425  ,1.2       ,1.9101  ,46.072  ,0
5426  ,1.2       ,1.875  ,45.858  ,0
5427  ,1.2       ,1.8978  ,45.917  ,0
5428  ,1.3       ,1.8251  ,46.767  ,0
5429  ,1.2       ,1.8807  ,46.582  ,0
5430  ,1.3       ,1.8865  ,46.929  ,0
5431  ,1.2       ,1.9274  ,46.397  ,0
5432  ,1.2       ,1.9858  ,46.28  ,0
5433  ,1.3       ,1.9941  ,46.577  ,0
5434  ,1.2       ,1.9291  ,45.917  ,0
5435  ,1.2       ,1.9375  ,45.858  ,0
5436  ,1.2       ,1.9897  ,46.152  ,0
5437  ,1.3       ,2.0448  ,46.264  ,0
5438  ,1.2       ,1.9715  ,46.072  ,0
5439  ,1.2       ,1.9509  ,45.976  ,0
5440  ,1.2       ,1.9905  ,45.917  ,0
5441  ,1.2       ,2.0305  ,46.056  ,0
5442  ,1.2       ,2  ,45.858  ,0
5443  ,1.2       ,2.0218  ,45.917  ,0
5444  ,1.2       ,2.053  ,45.917  ,0
5445  ,1.2       ,2.0625  ,45.858  ,0
